学校,年份,专业,科类,选科,最低分,平均分,最低位次,批次,学校类别,学校层次,办学性质,双一流,211,985,隶属,城市,省份
中南林业科技大学涉外学院,2024,国际商务,物理类,首选物理，再选不限,459,0,82868,本科批,综合类,本科,民办,,否,否,湖南省教育厅,长沙市,湖南
昌吉学院,2024,金融数学,物理类,首选物理，再选不限,497,0,62533,本科批,综合类,本科,公办,,否,否,新疆维吾尔自治区,昌吉回族自治州,新疆
昌吉学院,2024,计算机科学与技术,物理类,首选物理，再选化学,495,0,63641,本科批,综合类,本科,公办,,否,否,新疆维吾尔自治区,昌吉回族自治州,新疆
昌吉学院,2024,应用化学,物理类,首选物理，再选化学,492,0,65241,本科批,综合类,本科,公办,,否,否,新疆维吾尔自治区,昌吉回族自治州,新疆
昌吉学院,2024,新能源材料与器件,物理类,首选物理，再选化学,492,0,65241,本科批,综合类,本科,公办,,否,否,新疆维吾尔自治区,昌吉回族自治州,新疆
昌吉学院,2024,应急管理,物理类,首选物理，再选不限,488,0,67512,本科批,综合类,本科,公办,,否,否,新疆维吾尔自治区,昌吉回族自治州,新疆
昌吉学院,2024,投资学,物理类,首选物理，再选不限,484,0,69681,本科批,综合类,本科,公办,,否,否,新疆维吾尔自治区,昌吉回族自治州,新疆
四川旅游学院,2024,数字媒体技术,物理类,首选物理，再选化学,506,0,57303,本科批,综合类,本科,公办,,否,否,四川省,成都市,四川
四川旅游学院,2024,酒店管理,物理类,首选物理，再选不限,497,0,62533,本科批,综合类,本科,公办,,否,否,四川省,成都市,四川
四川旅游学院,2024,商务英语,物理类,首选物理，再选不限,496,0,63080,本科批,综合类,本科,公办,,否,否,四川省,成都市,四川
四川旅游学院,2024,烹饪与营养教育,物理类,首选物理，再选化学,492,0,65241,本科批,综合类,本科,公办,,否,否,四川省,成都市,四川
四川旅游学院,2024,建筑电气与智能化（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,479,0,72424,本科批,综合类,本科,公办,,否,否,四川省,成都市,四川
安康学院,2024,护理学,物理类,首选物理，再选化学,523,0,47654,本科批,综合类,本科,公办,,否,否,陕西省,安康市,陕西
安康学院,2024,农学,物理类,首选物理，再选化学,497,0,62533,本科批,综合类,本科,公办,,否,否,陕西省,安康市,陕西
晋中信息学院,2024,机械设计制造及其自动化,物理类,首选物理，再选化学,485,0,69093,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,智能制造工程,物理类,首选物理，再选化学,484,0,69681,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,电气工程及其自动化,物理类,首选物理，再选化学,482,0,70781,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,软件工程,物理类,首选物理，再选化学,481,0,71325,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,电子信息工程,物理类,首选物理，再选化学,477,0,73527,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,计算机科学与技术,物理类,首选物理，再选化学,476,0,74036,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,食品质量与安全,物理类,首选物理，再选化学,475,0,74525,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,物联网工程,物理类,首选物理，再选化学,475,0,74525,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,网络工程,物理类,首选物理，再选化学,475,0,74525,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,数据科学与大数据技术,物理类,首选物理，再选化学,472,0,76061,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,机械电子工程,物理类,首选物理，再选化学,472,0,76061,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,机器人工程,物理类,首选物理，再选化学,472,0,76061,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,数字媒体技术,物理类,首选物理，再选化学,468,0,78134,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,大数据管理与应用,物理类,首选物理，再选不限,467,0,78649,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,区块链工程,物理类,首选物理，再选化学,462,0,81263,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,通信工程,物理类,首选物理，再选化学,460,0,82330,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
晋中信息学院,2024,网络空间安全,物理类,首选物理，再选化学,454,0,85258,本科批,理工类,本科,民办,,否,否,山西省教育厅,晋中市,山西
云南工商学院,2024,护理学,物理类,首选物理，再选化学,476,0,74036,本科批,理工类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南工商学院,2024,计算机科学与技术,物理类,首选物理，再选化学,469,0,77595,本科批,理工类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南工商学院,2024,会计学,物理类,首选物理，再选不限,468,0,78134,本科批,理工类,本科,民办,,否,否,云南省教育厅,昆明市,云南
呼伦贝尔学院,2024,经济与金融,物理类,首选物理，再选不限,486,0,68562,本科批,综合类,本科,公办,,否,否,内蒙古自治区,呼伦贝尔市,内蒙古
大连医科大学中山学院,2024,护理学,物理类,首选物理，再选化学,483,0,70227,本科批,医药类,本科,民办,,否,否,辽宁省教育厅,大连市,辽宁
大连医科大学中山学院,2024,助产学,物理类,首选物理，再选化学,482,0,70781,本科批,医药类,本科,民办,,否,否,辽宁省教育厅,大连市,辽宁
大连医科大学中山学院,2024,医学信息工程,物理类,首选物理，再选化学,480,0,71888,本科批,医药类,本科,民办,,否,否,辽宁省教育厅,大连市,辽宁
大连医科大学中山学院,2024,计算机科学与技术,物理类,首选物理，再选化学,458,0,83359,本科批,医药类,本科,民办,,否,否,辽宁省教育厅,大连市,辽宁
新疆工程学院,2024,电气工程及其自动化,物理类,首选物理，再选化学,512,0,53904,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,机械设计制造及其自动化,物理类,首选物理，再选化学,500,0,60789,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,电气工程及其自动化（职业师资教育方向）,物理类,首选物理，再选化学,499,0,61400,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,电气工程与智能控制,物理类,首选物理，再选化学,499,0,61400,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,人工智能,物理类,首选物理，再选化学,499,0,61400,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,新能源科学与工程,物理类,首选物理，再选化学,498,0,61933,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,自动化,物理类,首选物理，再选化学,498,0,61933,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,能源与动力工程,物理类,首选物理，再选化学,496,0,63080,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,通信工程,物理类,首选物理，再选化学,496,0,63080,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,机械电子工程,物理类,首选物理，再选化学,496,0,63080,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,计算机科学与技术,物理类,首选物理，再选化学,496,0,63080,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,数据科学与大数据技术,物理类,首选物理，再选化学,495,0,63641,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,数据科学与大数据技术（职业师资教育方向）,物理类,首选物理，再选化学,495,0,63641,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,机器人工程,物理类,首选物理，再选化学,495,0,63641,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,铁道工程,物理类,首选物理，再选化学,495,0,63641,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,飞行技术,物理类,首选物理，再选化学,494,0,64147,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,消防工程,物理类,首选物理，再选化学,493,0,64680,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,物联网工程,物理类,首选物理，再选化学,492,0,65241,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,测控技术与仪器,物理类,首选物理，再选化学,492,0,65241,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,数学与应用数学,物理类,首选物理，再选化学,491,0,65810,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,化学工程与工艺,物理类,首选物理，再选化学,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,材料科学与工程,物理类,首选物理，再选化学,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,资源勘查工程,物理类,首选物理，再选化学,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,物流工程,物理类,首选物理，再选不限,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,能源经济,物理类,首选物理，再选不限,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,机械设计制造及其自动化（职业师资教育方向）,物理类,首选物理，再选化学,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,精细化工,物理类,首选物理，再选化学,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,飞行器运维工程,物理类,首选物理，再选化学,490,0,66360,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,土木工程,物理类,首选物理，再选化学,489,0,66929,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,地质工程,物理类,首选物理，再选化学,488,0,67512,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,安全工程,物理类,首选物理，再选化学,487,0,68047,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,测绘工程,物理类,首选物理，再选化学,487,0,68047,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
新疆工程学院,2024,采矿工程,物理类,首选物理，再选化学,486,0,68562,本科批,理工类,本科,公办,,否,否,新疆维吾尔自治区,乌鲁木齐市,新疆
信阳农林学院,2024,数据科学与大数据技术,物理类,首选物理，再选化学,498,0,61933,本科批,农林类,本科,公办,,否,否,河南省,信阳市,河南
河北工程大学科信学院,2024,电气工程及其自动化,物理类,首选物理，再选化学,497,0,62533,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,计算机科学与技术,物理类,首选物理，再选化学,493,0,64680,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,机械设计制造及其自动化,物理类,首选物理，再选化学,490,0,66360,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,车辆工程,物理类,首选物理，再选化学,487,0,68047,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,自动化,物理类,首选物理，再选化学,485,0,69093,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,能源与动力工程,物理类,首选物理，再选化学,483,0,70227,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,水利水电工程,物理类,首选物理，再选化学,480,0,71888,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,建筑环境与能源应用工程,物理类,首选物理，再选化学,479,0,72424,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,土木工程,物理类,首选物理，再选化学,477,0,73527,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
河北工程大学科信学院,2024,工程管理,物理类,首选物理，再选不限,475,0,74525,本科批,理工类,本科,民办,,否,否,河北省教育厅,邯郸市,河北
延安大学西安创新学院,2024,康复治疗学,物理类,首选物理，再选化学,468,0,78134,本科批,综合类,本科,民办,,否,否,陕西省教育厅,西安市,陕西
延安大学西安创新学院,2024,计算机科学与技术,物理类,首选物理，再选化学,461,0,81781,本科批,综合类,本科,民办,,否,否,陕西省教育厅,西安市,陕西
延安大学西安创新学院,2024,审计学,物理类,首选物理，再选不限,460,0,82330,本科批,综合类,本科,民办,,否,否,陕西省教育厅,西安市,陕西
延安大学西安创新学院,2024,大数据管理与应用,物理类,首选物理，再选不限,460,0,82330,本科批,综合类,本科,民办,,否,否,陕西省教育厅,西安市,陕西
延安大学西安创新学院,2024,物联网工程,物理类,首选物理，再选化学,450,0,87150,本科批,综合类,本科,民办,,否,否,陕西省教育厅,西安市,陕西
延安大学西安创新学院,2024,英语,物理类,首选物理，再选不限,440,0,91858,本科批,综合类,本科,民办,,否,否,陕西省教育厅,西安市,陕西
延安大学西安创新学院,2024,人工智能,物理类,首选物理，再选化学、生物(2科必选),432,0,95321,本科批,综合类,本科,民办,,否,否,陕西省教育厅,西安市,陕西
山西传媒学院,2024,戏剧影视文学,物理类,首选物理，再选不限,493,0,64680,本科批,艺术类,本科,公办,,否,否,山西省,晋中市,山西
山西传媒学院,2024,广告学,物理类,首选物理，再选不限,492,0,65241,本科批,艺术类,本科,公办,,否,否,山西省,晋中市,山西
山西传媒学院,2024,会展经济与管理,物理类,首选物理，再选不限,490,0,66360,本科批,艺术类,本科,公办,,否,否,山西省,晋中市,山西
嘉兴南湖学院,2024,计算机科学与技术,物理类,首选物理，再选化学,537,0,40118,本科批,财经类,本科,公办,,否,否,浙江省,嘉兴市,浙江
嘉兴南湖学院,2024,自动化,物理类,首选物理，再选化学,535,0,41157,本科批,财经类,本科,公办,,否,否,浙江省,嘉兴市,浙江
嘉兴南湖学院,2024,法学,物理类,首选物理，再选不限,530,0,43859,本科批,财经类,本科,公办,,否,否,浙江省,嘉兴市,浙江
嘉兴南湖学院,2024,智能制造工程,物理类,首选物理，再选化学,523,0,47654,本科批,财经类,本科,公办,,否,否,浙江省,嘉兴市,浙江
嘉兴南湖学院,2024,机械设计制造及其自动化,物理类,首选物理，再选化学,520,0,49340,本科批,财经类,本科,公办,,否,否,浙江省,嘉兴市,浙江
嘉兴南湖学院,2024,土木工程,物理类,首选物理，再选化学,503,0,59024,本科批,财经类,本科,公办,,否,否,浙江省,嘉兴市,浙江
中国社会科学院大学,2024,经济学,物理类,首选物理，再选不限,629,0,5711,本科批,综合类,本科,公办,,否,否,中国社会科学院,北京市,北京
中国社会科学院大学,2024,法学,物理类,首选物理，再选不限,628,0,5910,本科批,综合类,本科,公办,,否,否,中国社会科学院,北京市,北京
中国社会科学院大学,2024,金融学,物理类,首选物理，再选不限,618,0,8140,本科批,综合类,本科,公办,,否,否,中国社会科学院,北京市,北京
广东东软学院,2024,软件工程,物理类,首选物理，再选化学,437,0,93140,本科批,理工类,本科,民办,,否,否,广东省教育厅,佛山市,广东
广东东软学院,2024,人工智能,物理类,首选物理，再选化学,434,0,94448,本科批,理工类,本科,民办,,否,否,广东省教育厅,佛山市,广东
广东东软学院,2024,大数据管理与应用,物理类,首选物理，再选不限,431,0,95764,本科批,理工类,本科,民办,,否,否,广东省教育厅,佛山市,广东
广东东软学院,2024,数字媒体技术,物理类,首选物理，再选化学,430,0,96201,本科批,理工类,本科,民办,,否,否,广东省教育厅,佛山市,广东
西藏民族大学,2024,临床医学,物理类,首选物理，再选化学、生物(2科必选),558,0,29726,本科批,民族类,本科,公办,,否,否,西藏自治区,咸阳市,陕西
西藏民族大学,2024,护理学,物理类,首选物理，再选化学,520,0,49340,本科批,民族类,本科,公办,,否,否,西藏自治区,咸阳市,陕西
西藏民族大学,2024,尼泊尔语,物理类,首选物理，再选不限,476,0,74036,本科批,民族类,本科,公办,,否,否,西藏自治区,咸阳市,陕西
云南经济管理学院,2024,医学检验技术,物理类,首选物理，再选化学,482,0,70781,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,会计学,物理类,首选物理，再选不限,475,0,74525,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,汉语言文学,物理类,首选物理，再选不限,471,0,76558,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,通信工程,物理类,首选物理，再选化学,451,0,86642,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,物流管理,物理类,首选物理，再选不限,450,0,87150,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,水利水电工程,物理类,首选物理，再选化学,447,0,88658,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,英语,物理类,首选物理，再选不限,447,0,88658,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,大数据管理与应用,物理类,首选物理，再选不限,446,0,89113,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,网络与新媒体,物理类,首选物理，再选不限,439,0,92303,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
云南经济管理学院,2024,工程造价,物理类,首选物理，再选不限,437,0,93140,本科批,财经类,本科,民办,,否,否,云南省教育厅,昆明市,云南
文山学院,2024,生物科学,物理类,首选物理，再选化学,498,0,61933,本科批,综合类,本科,公办,,否,否,云南省,文山壮族苗族自治州,云南
河北外国语学院,2024,护理学,物理类,首选物理，再选化学,481,0,71325,本科批,语言类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北外国语学院,2024,建筑学,物理类,首选物理，再选不限,478,0,72972,本科批,语言类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北外国语学院,2024,法语,物理类,首选物理，再选不限,474,0,75077,本科批,语言类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北外国语学院,2024,学前教育,物理类,首选物理，再选不限,471,0,76558,本科批,语言类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北外国语学院,2024,英语,物理类,首选物理，再选不限,468,0,78134,本科批,语言类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北外国语学院,2024,国际经贸规则,物理类,首选物理，再选不限,463,0,80781,本科批,语言类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
河北外国语学院,2024,数据科学与大数据技术,物理类,首选物理，再选化学,455,0,84807,本科批,语言类,本科,民办,,否,否,河北省教育厅,石家庄市,河北
兰州信息科技学院,2024,电气工程及其自动化,物理类,首选物理，再选化学,471,0,76558,本科批,理工类,本科,民办,,否,否,甘肃省教育厅,兰州市,甘肃
兰州信息科技学院,2024,土木工程,物理类,首选物理，再选化学,468,0,78134,本科批,理工类,本科,民办,,否,否,甘肃省教育厅,兰州市,甘肃
兰州信息科技学院,2024,机器人工程,物理类,首选物理，再选化学,441,0,91375,本科批,理工类,本科,民办,,否,否,甘肃省教育厅,兰州市,甘肃
兰州信息科技学院,2024,人工智能,物理类,首选物理，再选化学,432,0,95321,本科批,理工类,本科,民办,,否,否,甘肃省教育厅,兰州市,甘肃
重庆外语外事学院,2024,小学教育,物理类,首选物理，再选不限,476,0,74036,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,软件工程,物理类,首选物理，再选化学,469,0,77595,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,国际商务,物理类,首选物理，再选不限,463,0,80781,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,中国语言文学类,物理类,首选物理，再选不限,461,0,81781,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,计算机科学与技术,物理类,首选物理，再选化学,460,0,82330,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,财务会计教育,物理类,首选物理，再选不限,460,0,82330,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,文化产业管理,物理类,首选物理，再选不限,459,0,82868,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,翻译,物理类,首选物理，再选不限,453,0,85744,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,酒店管理,物理类,首选物理，再选不限,450,0,87150,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,商务英语,物理类,首选物理，再选不限,449,0,87647,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,英语,物理类,首选物理，再选不限,449,0,87647,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,工程管理,物理类,首选物理，再选不限,449,0,87647,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,德语,物理类,首选物理，再选不限,448,0,88140,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,俄语,物理类,首选物理，再选不限,448,0,88140,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,国际经济与贸易,物理类,首选物理，再选不限,447,0,88658,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,阿拉伯语,物理类,首选物理，再选不限,444,0,90002,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,意大利语,物理类,首选物理，再选不限,443,0,90412,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,新闻传播学类,物理类,首选物理，再选不限,443,0,90412,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,法语,物理类,首选物理，再选不限,442,0,90880,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,朝鲜语,物理类,首选物理，再选不限,441,0,91375,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,西班牙语,物理类,首选物理，再选不限,437,0,93140,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
重庆外语外事学院,2024,日语,物理类,首选物理，再选不限,435,0,94012,本科批,语言类,本科,民办,,否,否,重庆市教委,重庆市,重庆
温州理工学院,2024,计算机科学与技术,物理类,首选物理，再选化学,535,0,41157,本科批,理工类,本科,公办,,否,否,浙江省,温州市,浙江
温州理工学院,2024,电子信息工程,物理类,首选物理，再选化学,528,0,44926,本科批,理工类,本科,公办,,否,否,浙江省,温州市,浙江
温州理工学院,2024,新能源汽车工程,物理类,首选物理，再选化学,524,0,47121,本科批,理工类,本科,公办,,否,否,浙江省,温州市,浙江
安顺学院,2024,计算机类,物理类,首选物理，再选化学,504,0,58435,本科批,综合类,本科,公办,,否,否,贵州省,安顺市,贵州
安顺学院,2024,物理学,物理类,首选物理，再选化学,501,0,60196,本科批,综合类,本科,公办,,否,否,贵州省,安顺市,贵州
安顺学院,2024,数学与应用数学,物理类,首选物理，再选化学,500,0,60789,本科批,综合类,本科,公办,,否,否,贵州省,安顺市,贵州
安顺学院,2024,环境工程,物理类,首选物理，再选化学,492,0,65241,本科批,综合类,本科,公办,,否,否,贵州省,安顺市,贵州
商洛学院,2024,护理学,物理类,首选物理，再选生物,526,0,46014,本科批,综合类,本科,公办,,否,否,陕西省,商洛市,陕西
商洛学院,2024,康复治疗学,物理类,首选物理，再选化学,514,0,52818,本科批,综合类,本科,公办,,否,否,陕西省,商洛市,陕西
商洛学院,2024,网络与新媒体,物理类,首选物理，再选不限,507,0,56771,本科批,综合类,本科,公办,,否,否,陕西省,商洛市,陕西
商洛学院,2024,人工智能,物理类,首选物理，再选化学,504,0,58435,本科批,综合类,本科,公办,,否,否,陕西省,商洛市,陕西
商洛学院,2024,大数据管理与应用,物理类,首选物理，再选不限,503,0,59024,本科批,综合类,本科,公办,,否,否,陕西省,商洛市,陕西
商洛学院,2024,秘书学,物理类,首选物理，再选不限,498,0,61933,本科批,综合类,本科,公办,,否,否,陕西省,商洛市,陕西
贺州学院,2024,软件工程,物理类,首选物理，再选化学,502,0,59620,本科批,综合类,本科,公办,,否,否,广西壮族自治区,贺州市,广西
贺州学院,2024,财务管理,物理类,首选物理，再选不限,499,0,61400,本科批,综合类,本科,公办,,否,否,广西壮族自治区,贺州市,广西
贺州学院,2024,生物工程,物理类,首选物理，再选化学,494,0,64147,本科批,综合类,本科,公办,,否,否,广西壮族自治区,贺州市,广西
贺州学院,2024,食品科学与工程,物理类,首选物理，再选化学,490,0,66360,本科批,综合类,本科,公办,,否,否,广西壮族自治区,贺州市,广西
贺州学院,2024,商务英语,物理类,首选物理，再选不限,489,0,66929,本科批,综合类,本科,公办,,否,否,广西壮族自治区,贺州市,广西
温州商学院,2024,会计学,物理类,首选物理，再选不限,484,0,69681,本科批,财经类,本科,民办,,否,否,浙江省教育厅,温州市,浙江
温州商学院,2024,数字经济,物理类,首选物理，再选不限,468,0,78134,本科批,财经类,本科,民办,,否,否,浙江省教育厅,温州市,浙江
温州商学院,2024,人工智能,物理类,首选物理，再选化学,452,0,86205,本科批,财经类,本科,民办,,否,否,浙江省教育厅,温州市,浙江
华南农业大学珠江学院,2024,会计学（国际班）,物理类,首选物理，再选不限,427,0,97452,本科批,综合类,本科,民办,,否,否,广东省教育厅,广州市,广东
南宁理工学院,2024,地理信息科学,物理类,首选物理，再选地理,466,0,79168,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,数据科学与大数据技术,物理类,首选物理，再选化学,466,0,79168,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,会计学,物理类,首选物理，再选不限,453,0,85744,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,网络与新媒体,物理类,首选物理，再选不限,452,0,86205,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,汉语言文学,物理类,首选物理，再选不限,451,0,86642,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
南宁理工学院,2024,国际经济与贸易,物理类,首选物理，再选不限,446,0,89113,本科批,理工类,本科,民办,,否,否,广西壮族自治区教育厅,南宁市,广西
